Product Number,Part number,SKU - Description,Price,Category,Category Number
489973,63013,489973-BELT CLOTH 4X36 G50 SIA 2920,2.4,PAINT / SUNDRIES,930
489974,4661.8394.0080,"489974-BELT CLOTH 4X36"" G80 2920",2.16,PAINT / SUNDRIES,930
489974,63037,"489974-BELT CLOTH 4X36"" G80 2920",2.16,PAINT / SUNDRIES,930
489975,4661.8394.0120,489975-BELT CLOTH 4X36G120(2920)63075,2.16,PAINT / SUNDRIES,930
489975,63075,489975-BELT CLOTH 4X36G120(2920)63075,2.16,PAINT / SUNDRIES,930
489994,1500-CC,489994-PAINT CUP HANDY,2.93,PAINT / SUNDRIES,930
489995,2500-CT,489995-PAINT PAIL HANDY,9.99,PAINT / SUNDRIES,930
489996,2520-CT,489996-LINER FOR PAINT PAIL,4.69,PAINT / SUNDRIES,930
489997,3200-CC,489997-PAINT PAIL PRO,11.02,PAINT / SUNDRIES,930
489998,3220-CC,489998-LINERS FOR PAINT PAIL PRO,5.4,PAINT / SUNDRIES,930
490000,53216,490000-SANDING SPONGE SIASOFT G180(2),2.01,PAINT / SUNDRIES,930
490001,14176,490001-SANDING SHEETS 43/16X11 G150,0.19,PAINT / SUNDRIES,930
490002,09684,490002-SANDING SHEETS 43/16X11 G120,0.19,PAINT / SUNDRIES,930
490003,09691,490003-SANDING SHEETS 43/16X11 G100,0.19,PAINT / SUNDRIES,930
490004,89136,490004-OXIDE SHEET AL. 9X11 G50,0.46,PAINT / SUNDRIES,930
490115,4704,490115-ROLLER REFIL 3PK 240MMx10MM,8.9,PAINT / SUNDRIES,930
490118,A146,"490118-ROLLER REFIL 4""x2PACK",1.5,PAINT / SUNDRIES,930
490118,A-146,"490118-ROLLER REFIL 4""x2PACK",1.5,PAINT / SUNDRIES,930
490120,4710,490120-ROLLER REFIL 2PK 240MMx15MM,5.38,PAINT / SUNDRIES,930
490150,S008050,"490150-SOCKET SET 1""DR  21PC",281.14,TOOLS/HARDWARE,924
490158,1300-30,490158-BRUSH 30MM POLYESTER SATELLITE,1.22,PAINT / SUNDRIES,930
490158,1300-30MM,490158-BRUSH 30MM POLYESTER SATELLITE,1.22,PAINT / SUNDRIES,930
490159,1300-50,490159-BRUSH 50MM POLYESTER SATELITE,1.83,PAINT / SUNDRIES,930
490159,1300-50MM,490159-BRUSH 50MM POLYESTER SATELITE,1.83,PAINT / SUNDRIES,930
490160,1300-75,490160-BRUSH 75MM POLYESTER SATELLITE,2.88,PAINT / SUNDRIES,930
490160,1300-75MM,490160-BRUSH 75MM POLYESTER SATELLITE,2.73,PAINT / SUNDRIES,930
490161,3996,490161-BRUSH FOAM 3PC,1.31,PAINT / SUNDRIES,930
490161,3996-3PC,490161-BRUSH FOAM 3PC,1.33,PAINT / SUNDRIES,930
490170,,490170-VF WIRE BASKET FOR PLANOGRAMS,0.01,NON MERCHANDISE,977
490172,701857,"490172-RATCHET 1/4"" DELUXE",4.86,TOOLS/HARDWARE,924
490173,701858,"490173-RATCHET 3/8"" DELUXE",6.6,TOOLS/HARDWARE,924
490174,701859,"490174-RATCHET 1/2"" DELUXE",8.21,TOOLS/HARDWARE,924
490197,701122,490197-SOCKET 15/16 3/4DR,2.98,TOOLS/HARDWARE,924
490198,701135,490198-SOCKET 1-13/16x3/4DR,7.45,TOOLS/HARDWARE,924
490201,120984,"490201-SQUARE 16x24"" CARPENTER",4.68,TOOLS/HARDWARE,924
490205,507-3818,490205-SOCKET 3/8DR 18MM DEEP,2.63,TOOLS/HARDWARE,924
490208,507-4718,490208-SOCKET 1/2DR 18MM REG,2.25,TOOLS/HARDWARE,924
490209,507-4818,490209-SOCKET 1/2DR 18MM DEEP,4.33,TOOLS/HARDWARE,924
490218,120990,"490218-SQUARE COMBO 12"" STEEL",5.65,TOOLS/HARDWARE,924
490220,42-076,"490220-LEVEL 48"" ALUM STANLEY",11.83,TOOLS/HARDWARE,924
490230,704421,"490230-LEVEL 24"" ALUM MAGNETIC",8.24,TOOLS/HARDWARE,924
490239,DW1969  G,490239-BIT DRILL SET 29PC PILOTPNT DW,89.48,TOOLS/HARDWARE,924
490254,DG5261,490254-KNEE PADS HD MULTI-PURPOSE,16.06,TOOLS/HARDWARE,924
490256,SP90,490256-SUSPENDER PADDED CONSTRUCTION,27.1,TOOLS/HARDWARE,924
490260,212,"490260-OIL FILTER/PVC PLIER 12""",22.21,TOOLS/HARDWARE,924
490262,SLPHT250C,490262-TRACKER HAMMER FATMAX HD,28.11,TOOLS/HARDWARE,924
490276,28412,"490276-SQUARE CONBINATION 6""",4.86,TOOLS/HARDWARE,924
490277,28342,"490277-RULER ALUMINUM 24""/600MM",6.48,TOOLS/HARDWARE,924
490278,28346,"490278-RULER ALUMINUM 48""1200MM",10.87,TOOLS/HARDWARE,924
490285,2078110,"490285-PLIERS VISEGRIP 10"" GROOVELOCK",18.38,TOOLS/HARDWARE,924
490290,307330,490290-HEX KEY 30PC SET FOLDING,8.95,TOOLS/HARDWARE,924
490291,702891,490291-HEX KEY 6PC JUMBO,12.19,TOOLS/HARDWARE,924
490294,1794153,"490294-LEVEL TORPEDO 9"" IRWIN",23.01,TOOLS/HARDWARE,924
490298,64908,490298-CHALK BLACK 8oz,1.58,TOOLS/HARDWARE,924
490305,28361,490305-LASER LEVEL SQUARE,13.19,TOOLS/HARDWARE,924
490311,393108,490311-HEX KEY 8PC MET FOLDING,4.42,TOOLS/HARDWARE,924
490312,710857,490312-HEX KEY TORX 8PC FOLDING,4.55,TOOLS/HARDWARE,924
490313,702893,490313-HEX KEY 10PC SAE,3.84,TOOLS/HARDWARE,924
490314,702894,490314-HEX KEY 10PC METRIC,3.8,TOOLS/HARDWARE,924
490315,708551,490315-PLIER LOCKING C CLAMP 3PC,21.28,TOOLS/HARDWARE,924
490316,710856,490316-HEX KEY 9PC TORX T10 T50,5.54,TOOLS/HARDWARE,924
490317,393100,490317-HEX KEY BALL END 10PC SAE,5.87,TOOLS/HARDWARE,924
490318,702895,490318-HEX KEY 9PC SAE LONG,4.48,TOOLS/HARDWARE,924
490319,702896,490319-HEX KEY 9PC MET LONG,4.48,TOOLS/HARDWARE,924
490320,702921,490320-HEX KEY 8PC SAE FOLDING,4.39,TOOLS/HARDWARE,924
490321,H005660,490321-HEX KEY 2PC 14 PIECE,4.84,TOOLS/HARDWARE,924
490343,5T,"490343-VISE GRIP 10"" FAST RELEASE",12.35,TOOLS/HARDWARE,924
490343,IRHT82578,"490343-VISE GRIP 10"" FAST RELEASE",13.98,TOOLS/HARDWARE,924
490344,2078112,"490344-PLIERS VISEGRIP 12"" GROOVELOCK",21.48,TOOLS/HARDWARE,924
490351,1801091,"490351-LEVEL 24"" IRWIN I-BEAM",17.47,TOOLS/HARDWARE,924
490352,1794107,"490352-LEVEL 48"" IRWIN I-BEAM",31.25,TOOLS/HARDWARE,924
490353,1801097,"490353-LEVEL 72"" IRWIN I-BEAM",36.67,TOOLS/HARDWARE,924
490354,STHT42420,"490354-PRO LEVEL STANLEY 48""",22.47,TOOLS/HARDWARE,924
490358,708564,490358-PLIER LOCKING 3PC MINI,11.57,TOOLS/HARDWARE,924
490364,12712,490364-HEX KEY SET 25PC TITAN,6.67,TOOLS/HARDWARE,924
490386,38002,490386-BITS ROUTER 12PC POWER SONIC,22.19,TOOLS/HARDWARE,924
490402,1011,490402-SOCKET MAT STORAGE SYSTEM,26.32,TOOLS/HARDWARE,924
490413,701682,"490413-EXTENSION BAR 2PC 3/4DR 4-8""ST",11.23,TOOLS/HARDWARE,924
490414,701662,490414-EXTENSION BAR SET3/8DR18-24-30,16.19,TOOLS/HARDWARE,924
490415,701861,490415-WRENCH TORQUE 3/8DR EXT BARS,27.79,TOOLS/HARDWARE,924
490425,701847,"490425-RATCHET HDLE 3/4"" DR DELUXE",47.67,TOOLS/HARDWARE,924
490426,12044,"490426-RATCHET 1/2""DR OFF-SET TITAN",18.13,TOOLS/HARDWARE,924
490433,12046,"490433-RATCHET 1/2"" EXTRA LONG 15""",25.8,TOOLS/HARDWARE,924
490499,4327105-4562,"490499-ROLLER 9-1/2""/5PK",7.81,PAINT / SUNDRIES,930
490499,4562,"490499-ROLLER 9-1/2""/5PK",9.32,PAINT / SUNDRIES,930
490512,708557,490512-PLIER LOCKING 4PC MATRIX,20.79,TOOLS/HARDWARE,924
490522,12073,490522-RATCHET 1/2 DR EXTENDABLE,33.16,TOOLS/HARDWARE,924
490523,12072,490523-RATCHET 3/4 DR EXTENDABLE,89.13,TOOLS/HARDWARE,924
490524,12090,490524-RATCHET FINGER 1/4 DR,5.92,TOOLS/HARDWARE,924
490525,12091,490525-RATCHET FINGER 3/8 DR,5.9,TOOLS/HARDWARE,924
490526,12092,490526-RATCHET FINGER 1/2 DR,6.58,TOOLS/HARDWARE,924
490527,12048,"490527-BAR BREAKER 40""3/4""DR RAT HEAD",52.89,TOOLS/HARDWARE,924
490531,12098,490531-EXTENSION BAR 4PC WOBBLE 2WAY,13.16,TOOLS/HARDWARE,924
490532,16104,490532-ADAPTER SOCKET 4 PC SET,6.27,TOOLS/HARDWARE,924
490533,12042,490533-RATCHET 1/4 DR OFFSET TITAIN,12.12,TOOLS/HARDWARE,924
490545,15038,490545-MAGNIFYING GLASS TITAN,5.8,TOOLS/HARDWARE,924
490551,1873303,490551-PLIERS WELDING VISE GRIP MIG,21.26,TOOLS/HARDWARE,924
490561,A-094,"490561-ROLLER TRIM 4""",1.68,PAINT / SUNDRIES,930
490563,A-158,"490563-ROLLER REFILL 2PK MICROFIBRE4""",1.87,PAINT / SUNDRIES,930
490564,A2040,"490564-POLR EXTENSION 42-72""",5.94,PAINT / SUNDRIES,930
490564,A-2040,"490564-POLR EXTENSION 42-72""",6.04,PAINT / SUNDRIES,930
490569,R683,"490569-ROLLER REFILL 9-1/2"" 31MM PILE",2.36,PAINT / SUNDRIES,930
490569,R-683,"490569-ROLLER REFILL 9-1/2"" 31MM PILE",2.36,PAINT / SUNDRIES,930
490584,6007,490584-EXTENDER PAINT BRUSH,7.15,PAINT / SUNDRIES,930
490585,A-2058,490585-POLE EXTENSION 6-12' FIBERGLAS,33.72,PAINT / SUNDRIES,930
490586,F-102,490586-ROLLER MINI 12' HANDLE,3.49,PAINT / SUNDRIES,930
490603,66-344,490603-SCREWDRIVER 4IN1 STANLEY PRECI,3.66,TOOLS/HARDWARE,924
490604,47-329B,490604-MARKER MINI ASST COLOURS STNLY,0.59,TOOLS/HARDWARE,924
490605,47-346B,490605-MARKER BLACK FINE TIP STANLEY,1,TOOLS/HARDWARE,924
490625,145,490625-BRUSH SET HOBBY 3PC,3.95,PAINT / SUNDRIES,930
490626,1904-100,"490626-BRUSH PAINT/STAIN 4""",2.85,PAINT / SUNDRIES,930
490627,1958,490627-BRUSH PAINT/STAIN SEALER 2PC,4.69,PAINT / SUNDRIES,930
490629,2300-50,490629-BRUSH PAINT STEAMLINE 50MM,2.85,PAINT / SUNDRIES,930
490629,2300-50MM,490629-BRUSH PAINT STEAMLINE 50MM,4.29,PAINT / SUNDRIES,930
490632,2930-50,"490632-BRUSH 2"" ANGULAR BRISTLE",3.03,PAINT / SUNDRIES,930
490633,2930-64,"490633-BRUSH 2-1/4"" ANGULAR BRISTLE",4.03,PAINT / SUNDRIES,930
490634,2951-75,"490634-BRUSH 3"" BRISTLE BLEND",1.84,PAINT / SUNDRIES,930
490635,2951-100,"490635-BRUSH 4"" BRISTLE BLEND",2.47,PAINT / SUNDRIES,930
490636,5971,"490636-BRUSH 4"" WHITE WASH CONDOR",8.36,PAINT / SUNDRIES,930
490637,5982,"490637-BRUSH 7"" WHITE WASH KALSOMINE",4.95,PAINT / SUNDRIES,930
490638,9809-38,490638-BRUSH 1-1/2IN ANGULAR POLY,2.99,PAINT / SUNDRIES,930
490639,9809-50,"490639-BRUSH 2"" ANGULAR POLY",3.99,PAINT / SUNDRIES,930
490640,9810-25,"490640-BRUSH 1"" DIY POLYESTER",0.78,PAINT / SUNDRIES,930
490641,9810-50,"490641-BRUSH 2"" DIY POLYESTER",2.83,PAINT / SUNDRIES,930
490642,9810-75,"490642-BRUSH 3"" DIY POLESTER",4.04,PAINT / SUNDRIES,930
490643,4479,490643-ROLLER SET 5PC 10MM,9.55,PAINT / SUNDRIES,930
490643,4479DC,490643-ROLLER SET 5PC 10MM,9.56,PAINT / SUNDRIES,930
490644,S421,490644-ROLLER SET 3PC LINT FREE 10MM,8.83,PAINT / SUNDRIES,930
490644,S-421,490644-ROLLER SET 3PC LINT FREE 10MM,8.83,PAINT / SUNDRIES,930
490652,9900-25,490652-BRUSH PAINT CHIP 25MM,0.44,PAINT / SUNDRIES,930
490653,9900-50,490653-BRUSH PAINT CHIP 50MM,0.99,PAINT / SUNDRIES,930
490654,9900-75,490654-BRUSH PAINT CHIP 75MM,1,PAINT / SUNDRIES,930
490655,9900-100,490655-BRUSH PAINT CHIP 100MM,1.36,PAINT / SUNDRIES,930
490656,8020-2.5,"490656-BRUSH PAINT 64MM/2-1/2"" ANGLE",6.99,PAINT / SUNDRIES,930
490656,8020-64,"490656-BRUSH PAINT 64MM/2-1/2"" ANGLE",6.24,PAINT / SUNDRIES,930
490657,8020-2,"490657-BRUSH PAINT 50MM/2"" ANGLE PRO",6.49,PAINT / SUNDRIES,930
490657,8020-50,"490657-BRUSH PAINT 50MM/2"" ANGLE PRO",4.56,PAINT / SUNDRIES,930
490658,8030-2.5,"490658-BRUSH PAINT 64MM/2-1/2"" ANGLE",7.99,PAINT / SUNDRIES,930
490658,8030-64,"490658-BRUSH PAINT 64MM/2-1/2"" ANGLE",4.67,PAINT / SUNDRIES,930
490659,8030-1.5,"490659-BRUSH PAINT 38MM/1-1/2"" ANGLE",4.99,PAINT / SUNDRIES,930
490659,8030-38,"490659-BRUSH PAINT 38MM/1-1/2"" ANGLE",2.6,PAINT / SUNDRIES,930
490660,8030-2,"490660-BRUSH PAINT 50MM/2"" ANGLE PRO",6.19,PAINT / SUNDRIES,930
490660,8030-50,"490660-BRUSH PAINT 50MM/2"" ANGLE PRO",3.69,PAINT / SUNDRIES,930
490661,2957-100,490661-BRUSH STAIN 100MM,3.23,PAINT / SUNDRIES,930
490662,2957-140,490662-BRUSH STAIN 140MM,5.4,PAINT / SUNDRIES,930
490662,2957-140MM,490662-BRUSH STAIN 140MM,5.4,PAINT / SUNDRIES,930
490670,9905-3PC,490670-BRUSH PAINT CHIP 3PC,2.99,PAINT / SUNDRIES,930
490671,4752,490671-ROLLER PAINT 240MMX10MM 3PK,12.59,PAINT / SUNDRIES,930
490672,4753,490672-ROLLER PAINT 240MMX13MM 3PK,13.49,PAINT / SUNDRIES,930
490673,A-172,490673-ROLLER PAINT 100MMX10MM 2PK,2.5,PAINT / SUNDRIES,930
490676,R-791,490676-ROLLER PAINT 240MMX10MM,1.96,PAINT / SUNDRIES,930
490677,R-792,490677-ROLLER PAINT 240MMX13MM,2.19,PAINT / SUNDRIES,930
490679,S-172,490679-ROLLER PAINT 100MMX10MM 4PC,7.19,PAINT / SUNDRIES,930
490980,46-222,490980-SQUARE COMBINATION,8.96,TOOLS/HARDWARE,924
491209,SP64256,491209-SANDING BLOCK SOL/FREE ECO 60,4.26,PAINT / SUNDRIES,930
491648,9509,"491648-CASTER 2"" SWIVEL PLATE W/BRAKE",2.29,TOOLS/HARDWARE,924
491649,9481,"491649-CASTER 2"" RIDGID RUBBER",1.74,TOOLS/HARDWARE,924
491651,9483,"491651-CASTER 3"" RIDGID RUBBER",5.28,TOOLS/HARDWARE,924
491652,9511,"491652-CASTER 3"" SWIVELPLATE W/BRAKE",7.03,TOOLS/HARDWARE,924
491653,9289,"491653-CASTER 4"" RIGID RUBBER",5.15,TOOLS/HARDWARE,924
491654,9290,"491654-CASTER 4""SWIVEL PLATE W/BRAKE",9.22,TOOLS/HARDWARE,924
491655,9292,"491655-CASTER 5"" RIGID RUBBER",6.91,TOOLS/HARDWARE,924
491656,9293,"491656-CASTER 5""SWIVEL W/BRAKE RUBBER",10.98,TOOLS/HARDWARE,924
491657,9775,"491657-CASTER 6"" RIDGID PHENOLIC",20.01,TOOLS/HARDWARE,924
491658,9774,"491658-CASTER 6"" SWIVEL PHENOLIC",25.8,TOOLS/HARDWARE,924
491659,9291,"491659-CASTER 5"" SWIVEL PLATE RUBBER",9.84,TOOLS/HARDWARE,924
491660,9189,"491660-CASTER 3"" RUB THREAD STEM W/BR",5.1,TOOLS/HARDWARE,924
491661,9190,"491661-CASTER 2"" RUB THREAD STEM W/BR",4.32,TOOLS/HARDWARE,924
491662,9194,"491662-CASTER 2"" RUB THREADED STEM",3.47,TOOLS/HARDWARE,924
491663,9195,"491663-CASTER 3"" THREADED STEM",3.01,TOOLS/HARDWARE,924
491664,9196,"491664-CASTER 4"" THREADED STEM",5.43,TOOLS/HARDWARE,924
491665,TR9650,491665-DOLLY SNOMOBILE,47.65,AUTOMOTIVE,902
491666,01605,"491666-CASTER 4"" RUBBER RIGID GREY",8.21,TOOLS/HARDWARE,924
491666,1605,"491666-CASTER 4"" RUBBER RIGID GREY",8.21,TOOLS/HARDWARE,924
491667,01609,"491667-CASTER 4"" SWIVEL W/BRAKE GREY",11.79,TOOLS/HARDWARE,924
491667,1609,"491667-CASTER 4"" SWIVEL W/BRAKE GREY",11.79,TOOLS/HARDWARE,924
491669,9592,491669-WHEEL UTILITY 7x1.50 B.B. 1/2,9.99,TOOLS/HARDWARE,924
491670,9796,"491670-CASTER 10"" SWIVEL PNEUMATIC",35.48,TOOLS/HARDWARE,924
491671,9798,"491671-CASTER.8"" PNEUMATIC FOR GATE",28.05,TOOLS/HARDWARE,924
